"weightid","weight","activation.type","dataset","n","response.levels","n.levels","n.predictors","cluster","dataset.cluster","layer"
"h4_w96",-0.166774570941925,"RectifierWithDropout","yeast",1479,"MIT;NUC;CYT;ME1;EXC;ME2;ME3;VAC;POX",9,8,2,5,"Hidden4"
"h4_w97",0.27062663435936,"RectifierWithDropout","yeast",1479,"MIT;NUC;CYT;ME1;EXC;ME2;ME3;VAC;POX",9,8,2,5,"Hidden4"
"h4_w98",-0.460845559835434,"RectifierWithDropout","yeast",1479,"MIT;NUC;CYT;ME1;EXC;ME2;ME3;VAC;POX",9,8,2,5,"Hidden4"
"h4_w99",0.0744653865695,"RectifierWithDropout","yeast",1479,"MIT;NUC;CYT;ME1;EXC;ME2;ME3;VAC;POX",9,8,2,5,"Hidden4"
"h2_w00",-0.47419810295105,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w01",-0.470971316099167,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w02",0.377485036849976,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w03",-0.359147608280182,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w04",-0.300714462995529,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w05",0.363456815481186,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w06",-0.203663349151611,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w07",-0.135671764612198,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w08",-0.0633834823966026,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w09",0.172122374176979,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w10",-0.548731923103333,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w11",0.468528240919113,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w12",0.0398443713784218,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w13",-0.408210813999176,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w14",-0.0601900331676006,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w15",0.46237900853157,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w16",-0.275652378797531,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w17",0.461333572864532,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w18",0.183526381850243,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w19",0.167680501937866,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w20",0.194473773241043,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w21",0.24499386548996,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w22",-0.115351237356663,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w23",-0.251031905412674,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w24",-0.246305659413338,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w25",-0.378627508878708,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w26",-0.135416373610497,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w27",0.111227035522461,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w28",-0.318882554769516,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w29",0.124875761568546,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w30",-0.280705034732819,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w31",0.0280734933912754,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w32",-0.346894234418869,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w33",0.0576435476541519,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w34",-0.157489776611328,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w35",0.146230563521385,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w36",-0.281312584877014,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w37",-0.188861101865768,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w38",-0.222111836075783,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w39",0.313608676195145,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w40",0.495564460754395,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w41",-0.00337923737242818,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w42",0.46608167886734,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w43",-0.244678005576134,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w44",0.536487221717834,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w45",-0.534122705459595,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w46",0.380311280488968,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w47",-0.189892500638962,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w48",0.263218492269516,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w49",-0.281289309263229,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w50",0.388517081737518,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w51",0.388362109661102,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w52",-0.00229847407899797,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w53",-0.349386721849442,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w54",0.291277080774307,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w55",-0.0112009793519974,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w56",-0.53950434923172,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w57",-0.384652227163315,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w58",-0.26928299665451,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w59",0.104590080678463,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w60",-0.103338025510311,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w61",-0.448422163724899,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w62",-0.0747231766581535,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w63",-0.0457787215709686,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w64",0.191508516669273,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w65",-0.324047952890396,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w66",-0.381455302238464,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w67",0.107632897794247,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w68",0.100082881748676,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w69",0.102551698684692,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w70",-0.161090642213821,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w71",-0.126940071582794,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w72",-0.309887945652008,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w73",0.0468952357769012,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w74",-0.0418056547641754,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w75",-0.48566335439682,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w76",0.268333554267883,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w77",0.294434487819672,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w78",0.268445998430252,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w79",0.0824767872691154,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w80",-0.409857273101807,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w81",0.328087866306305,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w82",0.413264334201813,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w83",0.316147476434708,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w84",-0.320273160934448,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w85",-0.315434873104095,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w86",0.473692923784256,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w87",-0.474620550870895,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w88",0.390868872404099,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w89",0.0481283664703369,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w90",-0.131983369588852,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w91",0.159533709287643,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w92",0.115213200449944,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w93",0.144744858145714,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w94",-0.518934369087219,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w95",0.512919843196869,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w96",0.479204654693604,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w97",-0.500622510910034,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w98",-0.18093167245388,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h2_w99",-0.34187725186348,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden2"
"h3_w00",0.493712395429611,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w01",0.170238196849823,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w02",0.233164459466934,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w03",0.313699305057526,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w04",0.227076083421707,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w05",0.193907186388969,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w06",-0.225010380148888,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w07",0.0656049028038979,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w08",0.0889893248677254,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w09",-0.456291228532791,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w10",-0.40401291847229,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w11",0.332366526126862,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w12",-0.521252334117889,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w13",-0.332307070493698,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w14",0.506439387798309,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w15",-0.176475629210472,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w16",0.339556008577347,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w17",0.115600682795048,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w18",-0.447076916694641,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w19",0.290169358253479,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w20",-0.175583347678185,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w21",0.157280713319778,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w22",-0.179710105061531,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w23",-0.112982481718063,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w24",-0.0865756347775459,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w25",0.445031702518463,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w26",0.0807071849703789,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w27",-0.181636676192284,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w28",-0.0206549484282732,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w29",-0.202240973711014,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w30",0.427194595336914,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w31",0.473938435316086,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w32",0.425713956356049,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w33",-0.0756612047553062,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w34",0.477886527776718,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w35",-0.467937648296356,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w36",-0.116027012467384,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w37",0.377849519252777,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w38",-0.0292798671871424,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w39",0.273642927408218,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w40",0.262853741645813,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w41",0.438711404800415,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w42",-0.380257815122604,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w43",-0.379060447216034,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w44",0.405541509389877,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w45",-0.507557809352875,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w46",-0.487732142210007,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w47",0.516840040683746,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w48",0.267053574323654,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w49",-0.369556725025177,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w50",-0.292670637369156,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w51",-0.0531790629029274,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w52",0.388113886117935,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w53",0.497774839401245,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w54",0.00190730218309909,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w55",0.41059222817421,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w56",-0.237399414181709,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w57",-0.408715039491653,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w58",-0.238172128796577,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w59",0.473583459854126,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w60",0.332708388566971,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w61",-0.0170175563544035,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w62",0.130388811230659,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w63",0.358008623123169,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w64",0.117623336613178,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w65",-0.371267765760422,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w66",0.202780529856682,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w67",-0.302674114704132,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w68",-0.131544351577759,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w69",-0.391404420137405,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w70",0.209931716322899,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w71",-0.103616751730442,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w72",0.290026307106018,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w73",-0.317809581756592,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w74",0.54445743560791,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w75",-0.495348215103149,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w76",-0.472639203071594,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w77",0.311971455812454,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w78",0.48821496963501,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w79",-0.266580283641815,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w80",-0.225667104125023,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w81",0.44579491019249,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w82",0.110328853130341,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w83",0.315683633089066,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w84",-0.406697601079941,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w85",0.399592638015747,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w86",0.450035929679871,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w87",0.512953460216522,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w88",0.215761080384254,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w89",0.445904523134232,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w90",0.334460228681564,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w91",0.445612996816635,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w92",-0.0244808923453093,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w93",0.441734910011292,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w94",0.491568714380264,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w95",0.481770187616348,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w96",0.384717106819153,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w97",-0.535274624824524,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w98",0.422806620597839,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h3_w99",0.435103058815002,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden3"
"h4_w00",-0.320942759513855,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden4"
"h4_w01",-0.533279538154602,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden4"
"h4_w02",-0.327529728412628,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden4"
"h4_w03",0.190946981310844,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden4"
"h4_w04",0.321832299232483,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden4"
"h4_w05",0.509570837020874,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden4"
"h4_w06",0.141084596514702,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden4"
"h4_w07",0.482214689254761,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden4"
"h4_w08",0.100503817200661,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden4"
"h4_w09",-0.380256772041321,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden4"
"h4_w10",0.0311391651630402,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden4"
"h4_w11",0.192849203944206,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden4"
"h4_w12",0.341726750135422,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden4"
"h4_w13",0.0440192483365536,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden4"
"h4_w14",0.124135933816433,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden4"
"h4_w15",-0.317130118608475,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden4"
"h4_w16",-0.368697136640549,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden4"
"h4_w17",0.484552711248398,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden4"
"h4_w18",0.175778895616531,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden4"
"h4_w19",-0.213344022631645,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden4"
"h4_w20",0.278770595788956,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden4"
"h4_w21",-0.0929957330226898,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden4"
"h4_w22",0.0873230397701263,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden4"
"h4_w23",0.0243823174387217,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden4"
"h4_w24",0.270457088947296,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden4"
"h4_w25",0.532064259052277,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden4"
"h4_w26",-0.0729949995875359,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden4"
"h4_w27",0.0217109713703394,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden4"
"h4_w28",-0.257034629583359,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden4"
"h4_w29",-0.278533816337585,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden4"
"h4_w30",0.389486372470856,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden4"
"h4_w31",0.447824031114578,"rectifier","zoo",101,"1;4;2;7;6;5;3",7,16,2,5,"Hidden4"
